temperature_K,time_ps,frame_index,n_pure,n_err
2000,3936.000000,1967,3,1.732051
2000,3948.000000,1973,4,2.000000
2000,3960.000000,1979,1,1.000000
2000,3972.000000,1985,4,2.000000
2000,3986.000000,1992,0,0.000000
2000,3998.000000,1998,1,1.000000
2000,4010.000000,2004,2,1.414214
2000,4022.000000,2010,5,2.236068
2000,4036.000000,2017,4,2.000000
2000,4048.000000,2023,0,0.000000
2000,4060.000000,2029,1,1.000000
2000,4074.000000,2036,4,2.000000
2000,4086.000000,2042,0,0.000000
2000,4098.000000,2048,0,0.000000
2000,4110.000000,2054,2,1.414214
2000,4124.000000,2061,0,0.000000
2000,4136.000000,2067,0,0.000000
2000,4148.000000,2073,0,0.000000
2000,4160.000000,2079,2,1.414214
2000,4174.000000,2086,0,0.000000
2000,4186.000000,2092,4,2.000000
2000,4198.000000,2098,2,1.414214
2000,4210.000000,2104,2,1.414214
2000,4224.000000,2111,0,0.000000
2000,4236.000000,2117,0,0.000000
2000,4248.000000,2123,2,1.414214
2000,4260.000000,2129,0,0.000000
2000,4274.000000,2136,2,1.414214
2000,4286.000000,2142,4,2.000000
2000,4298.000000,2148,2,1.414214
2000,4312.000000,2155,2,1.414214
2000,4324.000000,2161,4,2.000000
2000,4336.000000,2167,4,2.000000
2000,4348.000000,2173,2,1.414214
2000,4362.000000,2180,0,0.000000
2000,4374.000000,2186,0,0.000000
2000,4386.000000,2192,2,1.414214
2000,4398.000000,2198,0,0.000000
2000,4412.000000,2205,3,1.732051
2000,4424.000000,2211,0,0.000000
2000,4436.000000,2217,2,1.414214
2000,4448.000000,2223,2,1.414214
2000,4462.000000,2230,0,0.000000
2000,4474.000000,2236,0,0.000000
2000,4486.000000,2242,2,1.414214
2000,4498.000000,2248,0,0.000000
2000,4512.000000,2255,0,0.000000
2000,4524.000000,2261,4,2.000000
2000,4536.000000,2267,2,1.414214
2000,4550.000000,2274,1,1.000000
2000,4562.000000,2280,0,0.000000
2000,4574.000000,2286,0,0.000000
2000,4586.000000,2292,0,0.000000
2000,4600.000000,2299,0,0.000000
2000,4612.000000,2305,4,2.000000
2000,4624.000000,2311,0,0.000000
2000,4636.000000,2317,1,1.000000
2000,4650.000000,2324,0,0.000000
2000,4662.000000,2330,3,1.732051
2000,4674.000000,2336,2,1.414214
2000,4686.000000,2342,2,1.414214
2000,4700.000000,2349,2,1.414214
2000,4712.000000,2355,2,1.414214
2000,4724.000000,2361,2,1.414214
2000,4736.000000,2367,0,0.000000
2000,4750.000000,2374,3,1.732051
2000,4762.000000,2380,3,1.732051
2000,4774.000000,2386,3,1.732051
2000,4788.000000,2393,3,1.732051
2000,4799.999999,2399,4,2.000000
2000,4811.999999,2405,5,2.236068
2000,4823.999999,2411,3,1.732051
2000,4837.999999,2418,0,0.000000
2000,4849.999999,2424,0,0.000000
2000,4861.999999,2430,0,0.000000
2000,4873.999999,2436,0,0.000000
2000,4887.999999,2443,0,0.000000
2000,4899.999999,2449,0,0.000000
2000,4911.999999,2455,0,0.000000
2000,4923.999999,2461,1,1.000000
2000,4937.999999,2468,0,0.000000
2000,4949.999999,2474,0,0.000000
2000,4961.999999,2480,2,1.414214
2000,4973.999999,2486,4,2.000000
2000,4987.999999,2493,0,0.000000
2000,4999.999999,2499,2,1.414214
2500,2.000000,0,1,1.000000
2500,14.000000,6,3,1.732051
2500,28.000000,13,2,1.414214
2500,40.000000,19,5,2.236068
2500,52.000000,25,0,0.000000
2500,64.000000,31,0,0.000000
2500,78.000000,38,2,1.414214
2500,90.000000,44,2,1.414214
2500,102.000000,50,1,1.000000
2500,114.000000,56,3,1.732051
2500,128.000000,63,1,1.000000
2500,140.000000,69,2,1.414214
2500,152.000000,75,0,0.000000
2500,164.000000,81,1,1.000000
2500,178.000000,88,0,0.000000
2500,190.000000,94,1,1.000000
2500,202.000000,100,1,1.000000
2500,214.000000,106,7,2.645751
2500,228.000000,113,2,1.414214
2500,240.000000,119,2,1.414214
2500,252.000000,125,7,2.645751
2500,266.000000,132,1,1.000000
2500,278.000000,138,9,3.000000
2500,290.000000,144,7,2.645751
2500,302.000000,150,6,2.449490
2500,316.000000,157,3,1.732051
2500,328.000000,163,6,2.449490
2500,340.000000,169,1,1.000000
2500,352.000000,175,7,2.645751
2500,366.000000,182,0,0.000000
2500,378.000000,188,8,2.828427
2500,390.000000,194,13,3.605551
2500,402.000000,200,12,3.464102
2500,416.000000,207,6,2.449490
2500,428.000000,213,11,3.316625
2500,440.000000,219,13,3.605551
2500,452.000000,225,15,3.872983
2500,466.000000,232,10,3.162278
2500,478.000000,238,14,3.741657
2500,490.000000,244,8,2.828427
2500,504.000000,251,15,3.872983
2500,516.000000,257,18,4.242641
2500,528.000000,263,17,4.123106
2500,540.000000,269,9,3.000000
2500,554.000000,276,17,4.123106
2500,566.000000,282,9,3.000000
2500,578.000000,288,11,3.316625
2500,590.000000,294,18,4.242641
2500,604.000000,301,19,4.358899
2500,616.000000,307,26,5.099020
2500,628.000000,313,18,4.242641
2500,640.000000,319,18,4.242641
2500,654.000000,326,19,4.358899
2500,666.000000,332,16,4.000000
2500,678.000000,338,25,5.000000
2500,690.000000,344,22,4.690416
2500,704.000000,351,19,4.358899
2500,716.000000,357,15,3.872983
2500,728.000000,363,18,4.242641
2500,742.000000,370,30,5.477226
2500,754.000000,376,29,5.385165
2500,766.000000,382,28,5.291503
2500,778.000000,388,33,5.744563
2500,792.000000,395,33,5.744563
2500,804.000000,401,30,5.477226
2500,816.000000,407,21,4.582576
2500,828.000000,413,34,5.830952
2500,842.000000,420,28,5.291503
2500,854.000000,426,25,5.000000
2500,866.000000,432,35,5.916080
2500,878.000000,438,33,5.744563
2500,892.000000,445,33,5.744563
2500,904.000000,451,30,5.477226
2500,916.000000,457,31,5.567764
2500,928.000000,463,42,6.480741
2500,942.000000,470,31,5.567764
2500,954.000000,476,39,6.244998
2500,966.000000,482,39,6.244998
2500,980.000000,489,51,7.141428
2500,992.000000,495,43,6.557439
2500,1004.000000,501,38,6.164414
2500,1016.000000,507,49,7.000000
2500,1030.000000,514,47,6.855655
2500,1042.000000,520,43,6.557439
2500,1054.000000,526,48,6.928203
2500,1066.000000,532,47,6.855655
2500,1080.000000,539,54,7.348469
2500,1092.000000,545,50,7.071068
2500,1104.000000,551,53,7.280110
2500,1116.000000,557,47,6.855655
2500,1130.000000,564,39,6.244998
2500,1142.000000,570,54,7.348469
2500,1154.000000,576,65,8.062258
2500,1166.000000,582,47,6.855655
2500,1180.000000,589,56,7.483315
2500,1192.000000,595,63,7.937254
2500,1204.000000,601,72,8.485281
2500,1218.000000,608,69,8.306624
2500,1230.000000,614,70,8.366600
2500,1242.000000,620,70,8.366600
2500,1254.000000,626,81,9.000000
2500,1268.000000,633,95,9.746794
2500,1280.000000,639,86,9.273618
2500,1292.000000,645,100,10.000000
2500,1304.000000,651,103,10.148892
2500,1318.000000,658,105,10.246951
2500,1330.000000,664,99,9.949874
2500,1342.000000,670,104,10.198039
2500,1354.000000,676,104,10.198039
2500,1368.000000,683,126,11.224972
2500,1380.000000,689,123,11.090537
2500,1392.000000,695,107,10.344080
2500,1404.000000,701,121,11.000000
2500,1418.000000,708,121,11.000000
2500,1430.000000,714,103,10.148892
2500,1442.000000,720,119,10.908712
2500,1456.000000,727,128,11.313708
2500,1468.000000,733,120,10.954451
2500,1480.000000,739,123,11.090537
2500,1492.000000,745,137,11.704700
2500,1506.000000,752,129,11.357817
2500,1518.000000,758,141,11.874342
2500,1530.000000,764,149,12.206556
2500,1542.000000,770,148,12.165525
2500,1556.000000,777,159,12.609520
2500,1568.000000,783,136,11.661904
2500,1580.000000,789,151,12.288206
2500,1592.000000,795,151,12.288206
2500,1606.000000,802,160,12.649111
2500,1618.000000,808,158,12.569805
2500,1630.000000,814,154,12.409674
2500,1642.000000,820,172,13.114877
2500,1656.000000,827,160,12.649111
2500,1668.000000,833,162,12.727922
2500,1680.000000,839,167,12.922848
2500,1694.000000,846,175,13.228757
2500,1706.000000,852,175,13.228757
2500,1718.000000,858,168,12.961481
2500,1730.000000,864,177,13.304135
2500,1744.000000,871,191,13.820275
2500,1756.000000,877,184,13.564660
2500,1768.000000,883,184,13.564660
2500,1780.000000,889,189,13.747727
2500,1794.000000,896,178,13.341664
2500,1806.000000,902,189,13.747727
2500,1818.000000,908,190,13.784049
2500,1830.000000,914,196,14.000000
2500,1844.000000,921,195,13.964240
2500,1856.000000,927,200,14.142136
2500,1868.000000,933,205,14.317821
2500,1880.000000,939,202,14.212670
2500,1894.000000,946,209,14.456832
2500,1906.000000,952,215,14.662878
2500,1918.000000,958,213,14.594520
2500,1932.000000,965,205,14.317821
2500,1944.000000,971,221,14.866069
2500,1956.000000,977,231,15.198684
2500,1968.000000,983,232,15.231546
2500,1982.000000,990,239,15.459625
2500,1994.000000,996,244,15.620499
2500,2006.000000,1002,239,15.459625
2500,2018.000000,1008,250,15.811388
2500,2032.000000,1015,240,15.491933
2500,2044.000000,1021,247,15.716234
2500,2056.000000,1027,244,15.620499
2500,2068.000000,1033,251,15.842980
2500,2082.000000,1040,254,15.937377
2500,2094.000000,1046,257,16.031220
2500,2106.000000,1052,259,16.093477
2500,2118.000000,1058,266,16.309506
2500,2132.000000,1065,259,16.093477
2500,2144.000000,1071,268,16.370706
2500,2156.000000,1077,269,16.401219
2500,2170.000000,1084,273,16.522712
2500,2182.000000,1090,279,16.703293
2500,2194.000000,1096,278,16.673332
2500,2206.000000,1102,279,16.703293
2500,2220.000000,1109,282,16.792856
2500,2232.000000,1115,288,16.970563
2500,2244.000000,1121,285,16.881943
2500,2256.000000,1127,286,16.911535
2500,2270.000000,1134,294,17.146428
2500,2282.000000,1140,293,17.117243
2500,2294.000000,1146,293,17.117243
2500,2306.000000,1152,302,17.378147
2500,2320.000000,1159,306,17.492856
2500,2332.000000,1165,305,17.464249
2500,2344.000000,1171,300,17.320508
2500,2356.000000,1177,301,17.349352
2500,2370.000000,1184,303,17.406895
2500,2382.000000,1190,308,17.549929
2500,2394.000000,1196,320,17.888544
2500,2408.000000,1203,313,17.691806
2500,2420.000000,1209,315,17.748239
2500,2432.000000,1215,317,17.804494
2500,2444.000000,1221,328,18.110770
2500,2458.000000,1228,322,17.944358
2500,2470.000000,1234,339,18.411953
2500,2482.000000,1240,334,18.275667
2500,2494.000000,1246,334,18.275667
2500,2508.000000,1253,344,18.547237
2500,2520.000000,1259,339,18.411953
2500,2532.000000,1265,350,18.708287
2500,2544.000000,1271,351,18.734994
2500,2558.000000,1278,339,18.411953
2500,2570.000000,1284,341,18.466185
2500,2582.000000,1290,342,18.493242
2500,2594.000000,1296,351,18.734994
2500,2608.000000,1303,349,18.681542
2500,2620.000000,1309,357,18.894444
2500,2632.000000,1315,349,18.681542
2500,2646.000000,1322,359,18.947295
2500,2658.000000,1328,355,18.841444
2500,2670.000000,1334,351,18.734994
2500,2682.000000,1340,363,19.052559
2500,2696.000000,1347,358,18.920888
2500,2708.000000,1353,365,19.104973
2500,2720.000000,1359,363,19.052559
2500,2732.000000,1365,375,19.364917
2500,2746.000000,1372,369,19.209373
2500,2758.000000,1378,366,19.131126
2500,2770.000000,1384,381,19.519221
2500,2782.000000,1390,368,19.183326
2500,2796.000000,1397,379,19.467922
2500,2808.000000,1403,381,19.519221
2500,2820.000000,1409,386,19.646883
2500,2832.000000,1415,385,19.621417
2500,2846.000000,1422,388,19.697716
2500,2858.000000,1428,385,19.621417
2500,2870.000000,1434,400,20.000000
2500,2884.000000,1441,389,19.723083
2500,2896.000000,1447,394,19.849433
2500,2908.000000,1453,405,20.124612
2500,2920.000000,1459,402,20.049938
2500,2934.000000,1466,406,20.149442
2500,2946.000000,1472,405,20.124612
2500,2958.000000,1478,409,20.223748
2500,2970.000000,1484,407,20.174241
2500,2984.000000,1491,409,20.223748
2500,2996.000000,1497,409,20.223748
2500,3008.000000,1503,406,20.149442
2500,3020.000000,1509,405,20.124612
2500,3034.000000,1516,416,20.396078
2500,3046.000000,1522,412,20.297783
2500,3058.000000,1528,413,20.322401
2500,3070.000000,1534,412,20.297783
2500,3084.000000,1541,415,20.371549
2500,3096.000000,1547,426,20.639767
2500,3108.000000,1553,422,20.542639
2500,3122.000000,1560,424,20.591260
2500,3134.000000,1566,428,20.688161
2500,3146.000000,1572,432,20.784610
2500,3158.000000,1578,437,20.904545
2500,3172.000000,1585,437,20.904545
2500,3184.000000,1591,439,20.952327
2500,3196.000000,1597,440,20.976177
2500,3208.000000,1603,438,20.928450
2500,3222.000000,1610,442,21.023796
2500,3234.000000,1616,444,21.071308
2500,3246.000000,1622,443,21.047565
2500,3258.000000,1628,450,21.213203
2500,3272.000000,1635,449,21.189620
2500,3284.000000,1641,448,21.166010
2500,3296.000000,1647,455,21.330729
2500,3308.000000,1653,459,21.424285
2500,3322.000000,1660,456,21.354157
2500,3334.000000,1666,462,21.494185
2500,3346.000000,1672,464,21.540659
2500,3360.000000,1679,460,21.447611
2500,3372.000000,1685,463,21.517435
2500,3384.000000,1691,461,21.470911
2500,3396.000000,1697,465,21.563859
2500,3410.000000,1704,464,21.540659
2500,3422.000000,1710,469,21.656408
2500,3434.000000,1716,475,21.794495
2500,3446.000000,1722,473,21.748563
2500,3460.000000,1729,470,21.679483
2500,3472.000000,1735,475,21.794495
2500,3484.000000,1741,478,21.863211
2500,3496.000000,1747,475,21.794495
2500,3510.000000,1754,482,21.954498
2500,3522.000000,1760,485,22.022716
2500,3534.000000,1766,479,21.886069
2500,3546.000000,1772,484,22.000000
2500,3560.000000,1779,484,22.000000
2500,3572.000000,1785,483,21.977261
2500,3584.000000,1791,486,22.045408
2500,3598.000000,1798,486,22.045408
2500,3610.000000,1804,487,22.068076
2500,3622.000000,1810,490,22.135944
2500,3634.000000,1816,488,22.090722
2500,3648.000000,1823,493,22.203603
2500,3660.000000,1829,491,22.158520
2500,3672.000000,1835,493,22.203603
2500,3684.000000,1841,495,22.248595
2500,3698.000000,1848,497,22.293497
2500,3710.000000,1854,494,22.226111
2500,3722.000000,1860,496,22.271057
2500,3734.000000,1866,508,22.538855
2500,3748.000000,1873,509,22.561028
2500,3760.000000,1879,507,22.516660
2500,3772.000000,1885,513,22.649503
2500,3784.000000,1891,513,22.649503
2500,3798.000000,1898,510,22.583180
2500,3810.000000,1904,512,22.627417
2500,3822.000000,1910,512,22.627417
2500,3836.000000,1917,514,22.671568
2500,3848.000000,1923,515,22.693611
2500,3860.000000,1929,521,22.825424
2500,3872.000000,1935,519,22.781571
2500,3886.000000,1942,519,22.781571
2500,3898.000000,1948,522,22.847319
2500,3910.000000,1954,524,22.891046
2500,3922.000000,1960,518,22.759613
2500,3936.000000,1967,523,22.869193
2500,3948.000000,1973,524,22.891046
2500,3960.000000,1979,524,22.891046
2500,3972.000000,1985,530,23.021729
2500,3986.000000,1992,530,23.021729
2500,3998.000000,1998,534,23.108440
2500,4010.000000,2004,540,23.237900
2500,4022.000000,2010,537,23.173260
2500,4036.000000,2017,538,23.194827
2500,4048.000000,2023,540,23.237900
2500,4060.000000,2029,540,23.237900
2500,4074.000000,2036,538,23.194827
2500,4086.000000,2042,547,23.388031
2500,4098.000000,2048,545,23.345235
2500,4110.000000,2054,552,23.494680
2500,4124.000000,2061,552,23.494680
2500,4136.000000,2067,551,23.473389
2500,4148.000000,2073,554,23.537205
2500,4160.000000,2079,559,23.643181
2500,4174.000000,2086,564,23.748684
2500,4186.000000,2092,561,23.685439
2500,4198.000000,2098,558,23.622024
2500,4210.000000,2104,563,23.727621
2500,4224.000000,2111,562,23.706539
2500,4236.000000,2117,572,23.916521
2500,4248.000000,2123,569,23.853721
2500,4260.000000,2129,565,23.769729
2500,4274.000000,2136,568,23.832751
2500,4286.000000,2142,569,23.853721
2500,4298.000000,2148,568,23.832751
2500,4312.000000,2155,569,23.853721
2500,4324.000000,2161,577,24.020824
2500,4336.000000,2167,570,23.874673
2500,4348.000000,2173,574,23.958297
2500,4362.000000,2180,574,23.958297
2500,4374.000000,2186,575,23.979158
2500,4386.000000,2192,577,24.020824
2500,4398.000000,2198,582,24.124676
2500,4412.000000,2205,580,24.083189
2500,4424.000000,2211,590,24.289916
2500,4436.000000,2217,585,24.186773
2500,4448.000000,2223,586,24.207437
2500,4462.000000,2230,584,24.166092
2500,4474.000000,2236,587,24.228083
2500,4486.000000,2242,591,24.310492
2500,4498.000000,2248,593,24.351591
2500,4512.000000,2255,591,24.310492
2500,4524.000000,2261,595,24.392622
2500,4536.000000,2267,595,24.392622
2500,4550.000000,2274,597,24.433583
2500,4562.000000,2280,596,24.413111
2500,4574.000000,2286,598,24.454039
2500,4586.000000,2292,599,24.474477
2500,4600.000000,2299,606,24.617067
2500,4612.000000,2305,606,24.617067
2500,4624.000000,2311,614,24.779023
2500,4636.000000,2317,608,24.657656
2500,4650.000000,2324,613,24.758837
2500,4662.000000,2330,612,24.738634
2500,4674.000000,2336,611,24.718414
2500,4686.000000,2342,618,24.859606
2500,4700.000000,2349,622,24.939928
2500,4712.000000,2355,625,25.000000
2500,4724.000000,2361,626,25.019992
2500,4736.000000,2367,627,25.039968
2500,4750.000000,2374,624,24.979992
2500,4762.000000,2380,628,25.059928
2500,4774.000000,2386,626,25.019992
2500,4788.000000,2393,628,25.059928
2500,4799.999999,2399,625,25.000000
2500,4811.999999,2405,629,25.079872
2500,4823.999999,2411,631,25.119713
2500,4837.999999,2418,631,25.119713
2500,4849.999999,2424,634,25.179357
2500,4861.999999,2430,633,25.159491
2500,4873.999999,2436,638,25.258662
2500,4887.999999,2443,641,25.317978
2500,4899.999999,2449,640,25.298221
2500,4911.999999,2455,640,25.298221
2500,4923.999999,2461,643,25.357445
2500,4937.999999,2468,643,25.357445
2500,4949.999999,2474,646,25.416530
2500,4961.999999,2480,645,25.396850
2500,4973.999999,2486,646,25.416530
2500,4987.999999,2493,648,25.455844
2500,4999.999999,2499,646,25.416530
3000,2.000000,0,2,1.414214
3000,14.000000,6,3,1.732051
3000,28.000000,13,9,3.000000
3000,40.000000,19,8,2.828427
3000,52.000000,25,13,3.605551
3000,64.000000,31,11,3.316625
3000,78.000000,38,20,4.472136
3000,90.000000,44,17,4.123106
3000,102.000000,50,27,5.196152
3000,114.000000,56,31,5.567764
3000,128.000000,63,31,5.567764
3000,140.000000,69,47,6.855655
3000,152.000000,75,44,6.633250
3000,164.000000,81,52,7.211103
3000,178.000000,88,54,7.348469
3000,190.000000,94,59,7.681146
3000,202.000000,100,69,8.306624
3000,214.000000,106,70,8.366600
3000,228.000000,113,68,8.246211
3000,240.000000,119,88,9.380832
3000,252.000000,125,88,9.380832
3000,266.000000,132,86,9.273618
3000,278.000000,138,118,10.862780
3000,290.000000,144,113,10.630146
3000,302.000000,150,116,10.770330
3000,316.000000,157,131,11.445523
3000,328.000000,163,125,11.180340
3000,340.000000,169,166,12.884099
3000,352.000000,175,186,13.638182
3000,366.000000,182,192,13.856406
3000,378.000000,188,209,14.456832
3000,390.000000,194,218,14.764823
3000,402.000000,200,233,15.264338
3000,416.000000,207,250,15.811388
3000,428.000000,213,259,16.093477
3000,440.000000,219,273,16.522712
3000,452.000000,225,295,17.175564
3000,466.000000,232,332,18.220867
3000,478.000000,238,339,18.411953
3000,490.000000,244,381,19.519221
3000,504.000000,251,374,19.339080
3000,516.000000,257,400,20.000000
3000,528.000000,263,404,20.099751
3000,540.000000,269,409,20.223748
3000,554.000000,276,427,20.663978
3000,566.000000,282,421,20.518285
3000,578.000000,288,425,20.615528
3000,590.000000,294,453,21.283797
3000,604.000000,301,461,21.470911
3000,616.000000,307,468,21.633308
3000,628.000000,313,489,22.113344
3000,640.000000,319,516,22.715633
3000,654.000000,326,512,22.627417
3000,666.000000,332,520,22.803509
3000,678.000000,338,531,23.043437
3000,690.000000,344,549,23.430749
3000,704.000000,351,590,24.289916
3000,716.000000,357,595,24.392622
3000,728.000000,363,604,24.576411
3000,742.000000,370,637,25.238859
3000,754.000000,376,668,25.845696
3000,766.000000,382,653,25.553865
3000,778.000000,388,671,25.903668
3000,792.000000,395,687,26.210685
3000,804.000000,401,693,26.324893
3000,816.000000,407,715,26.739484
3000,828.000000,413,719,26.814175
3000,842.000000,420,735,27.110883
3000,854.000000,426,733,27.073973
3000,866.000000,432,753,27.440845
3000,878.000000,438,773,27.802878
3000,892.000000,445,777,27.874720
3000,904.000000,451,795,28.195744
3000,916.000000,457,814,28.530685
3000,928.000000,463,830,28.809721
3000,942.000000,470,827,28.757608
3000,954.000000,476,839,28.965497
3000,966.000000,482,868,29.461840
3000,980.000000,489,879,29.647934
3000,992.000000,495,897,29.949958
3000,1004.000000,501,895,29.916551
3000,1016.000000,507,925,30.413813
3000,1030.000000,514,938,30.626786
3000,1042.000000,520,946,30.757113
3000,1054.000000,526,955,30.903074
3000,1066.000000,532,975,31.224990
3000,1080.000000,539,983,31.352831
3000,1092.000000,545,1003,31.670175
3000,1104.000000,551,1002,31.654384
3000,1116.000000,557,1016,31.874755
3000,1130.000000,564,1020,31.937439
3000,1142.000000,570,1028,32.062439
3000,1154.000000,576,1050,32.403703
3000,1166.000000,582,1053,32.449961
3000,1180.000000,589,1064,32.619013
3000,1192.000000,595,1077,32.817678
3000,1204.000000,601,1069,32.695565
3000,1218.000000,608,1092,33.045423
3000,1230.000000,614,1100,33.166248
3000,1242.000000,620,1104,33.226495
3000,1254.000000,626,1105,33.241540
3000,1268.000000,633,1114,33.376639
3000,1280.000000,639,1125,33.541020
3000,1292.000000,645,1138,33.734256
3000,1304.000000,651,1150,33.911650
3000,1318.000000,658,1152,33.941125
3000,1330.000000,664,1163,34.102786
3000,1342.000000,670,1173,34.249088
3000,1354.000000,676,1187,34.452866
3000,1368.000000,683,1183,34.394767
3000,1380.000000,689,1196,34.583233
3000,1392.000000,695,1207,34.741906
3000,1404.000000,701,1215,34.856850
3000,1418.000000,708,1224,34.985711
3000,1430.000000,714,1239,35.199432
3000,1442.000000,720,1237,35.171011
3000,1456.000000,727,1248,35.327043
3000,1468.000000,733,1263,35.538711
3000,1480.000000,739,1277,35.735137
3000,1492.000000,745,1275,35.707142
3000,1506.000000,752,1278,35.749126
3000,1518.000000,758,1285,35.846897
3000,1530.000000,764,1297,36.013886
3000,1542.000000,770,1310,36.193922
3000,1556.000000,777,1318,36.304270
3000,1568.000000,783,1319,36.318040
3000,1580.000000,789,1328,36.441734
3000,1592.000000,795,1333,36.510273
3000,1606.000000,802,1340,36.606010
3000,1618.000000,808,1347,36.701499
3000,1630.000000,814,1353,36.783148
3000,1642.000000,820,1370,37.013511
3000,1656.000000,827,1381,37.161808
3000,1668.000000,833,1376,37.094474
3000,1680.000000,839,1388,37.255872
3000,1694.000000,846,1388,37.255872
3000,1706.000000,852,1402,37.443290
3000,1718.000000,858,1401,37.429935
3000,1730.000000,864,1415,37.616486
3000,1744.000000,871,1409,37.536649
3000,1756.000000,877,1421,37.696154
3000,1768.000000,883,1420,37.682887
3000,1780.000000,889,1431,37.828561
3000,1794.000000,896,1441,37.960506
3000,1806.000000,902,1440,37.947332
3000,1818.000000,908,1447,38.039453
3000,1830.000000,914,1447,38.039453
3000,1844.000000,921,1449,38.065733
3000,1856.000000,927,1453,38.118237
3000,1868.000000,933,1457,38.170669
3000,1880.000000,939,1464,38.262253
3000,1894.000000,946,1474,38.392708
3000,1906.000000,952,1480,38.470768
3000,1918.000000,958,1482,38.496753
3000,1932.000000,965,1489,38.587563
3000,1944.000000,971,1496,38.678159
3000,1956.000000,977,1500,38.729833
3000,1968.000000,983,1506,38.807216
3000,1982.000000,990,1505,38.794329
3000,1994.000000,996,1507,38.820098
3000,2006.000000,1002,1511,38.871583
3000,2018.000000,1008,1520,38.987177
3000,2032.000000,1015,1526,39.064050
3000,2044.000000,1021,1535,39.179076
3000,2056.000000,1027,1541,39.255573
3000,2068.000000,1033,1543,39.281039
3000,2082.000000,1040,1550,39.370039
3000,2094.000000,1046,1554,39.420807
3000,2106.000000,1052,1561,39.509493
3000,2118.000000,1058,1557,39.458839
3000,2132.000000,1065,1566,39.572718
3000,2144.000000,1071,1571,39.635842
3000,2156.000000,1077,1584,39.799497
3000,2170.000000,1084,1593,39.912404
3000,2182.000000,1090,1593,39.912404
3000,2194.000000,1096,1604,40.049969
3000,2206.000000,1102,1608,40.099875
3000,2220.000000,1109,1617,40.211939
3000,2232.000000,1115,1624,40.298883
3000,2244.000000,1121,1623,40.286474
3000,2256.000000,1127,1624,40.298883
3000,2270.000000,1134,1633,40.410395
3000,2282.000000,1140,1635,40.435133
3000,2294.000000,1146,1647,40.583248
3000,2306.000000,1152,1654,40.669399
3000,2320.000000,1159,1658,40.718546
3000,2332.000000,1165,1668,40.841156
3000,2344.000000,1171,1669,40.853396
3000,2356.000000,1177,1678,40.963398
3000,2370.000000,1184,1682,41.012193
3000,2382.000000,1190,1680,40.987803
3000,2394.000000,1196,1686,41.060930
3000,2408.000000,1203,1692,41.133928
3000,2420.000000,1209,1695,41.170378
3000,2432.000000,1215,1696,41.182521
3000,2444.000000,1221,1701,41.243181
3000,2458.000000,1228,1710,41.352146
3000,2470.000000,1234,1717,41.436699
3000,2482.000000,1240,1722,41.496988
3000,2494.000000,1246,1729,41.581246
3000,2508.000000,1253,1734,41.641326
3000,2520.000000,1259,1730,41.593269
3000,2532.000000,1265,1737,41.677332
3000,2544.000000,1271,1738,41.689327
3000,2558.000000,1278,1745,41.773197
3000,2570.000000,1284,1742,41.737274
3000,2582.000000,1290,1748,41.809090
3000,2594.000000,1296,1755,41.892720
3000,2608.000000,1303,1761,41.964271
3000,2620.000000,1309,1755,41.892720
3000,2632.000000,1315,1756,41.904654
3000,2646.000000,1322,1756,41.904654
3000,2658.000000,1328,1772,42.095130
3000,2670.000000,1334,1766,42.023803
3000,2682.000000,1340,1770,42.071368
3000,2696.000000,1347,1771,42.083251
3000,2708.000000,1353,1774,42.118879
3000,2720.000000,1359,1778,42.166337
3000,2732.000000,1365,1789,42.296572
3000,2746.000000,1372,1792,42.332021
3000,2758.000000,1378,1805,42.485292
3000,2770.000000,1384,1799,42.414620
3000,2782.000000,1390,1814,42.591079
3000,2796.000000,1397,1820,42.661458
3000,2808.000000,1403,1828,42.755117
3000,2820.000000,1409,1825,42.720019
3000,2832.000000,1415,1832,42.801869
3000,2846.000000,1422,1839,42.883563
3000,2858.000000,1428,1835,42.836900
3000,2870.000000,1434,1846,42.965102
3000,2884.000000,1441,1845,42.953463
3000,2896.000000,1447,1848,42.988371
3000,2908.000000,1453,1864,43.174066
3000,2920.000000,1459,1858,43.104524
3000,2934.000000,1466,1867,43.208795
3000,2946.000000,1472,1872,43.266615
3000,2958.000000,1478,1878,43.335897
3000,2970.000000,1484,1885,43.416587
3000,2984.000000,1491,1889,43.462628
3000,2996.000000,1497,1888,43.451122
3000,3008.000000,1503,1891,43.485630
3000,3020.000000,1509,1900,43.588989
3000,3034.000000,1516,1898,43.566042
3000,3046.000000,1522,1905,43.646306
3000,3058.000000,1528,1916,43.772137
3000,3070.000000,1534,1919,43.806392
3000,3084.000000,1541,1915,43.760713
3000,3096.000000,1547,1927,43.897608
3000,3108.000000,1553,1929,43.920383
3000,3122.000000,1560,1931,43.943145
3000,3134.000000,1566,1934,43.977267
3000,3146.000000,1572,1938,44.022721
3000,3158.000000,1578,1942,44.068129
3000,3172.000000,1585,1953,44.192760
3000,3184.000000,1591,1950,44.158804
3000,3196.000000,1597,1956,44.226689
3000,3208.000000,1603,1956,44.226689
3000,3222.000000,1610,1960,44.271887
3000,3234.000000,1616,1970,44.384682
3000,3246.000000,1622,1967,44.350874
3000,3258.000000,1628,1974,44.429720
3000,3272.000000,1635,1969,44.373415
3000,3284.000000,1641,1971,44.395946
3000,3296.000000,1647,1984,44.542115
3000,3308.000000,1653,1980,44.497191
